time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-16T19:36:36.890Z,52.154,-170.44,32,2.7,ml,,,,1.13,us,us10002b88,2015-06-06T02:05:12.294Z,"55km SSE of Yunaska Island, Alaska",earthquake
2015-05-16T19:14:12.690Z,19.3808333,-155.251,1.57,3.33,ml,37,48,0.004661,0.08,hv,hv60937801,2015-06-05T23:08:46.198Z,"5km SSW of Volcano, Hawaii",earthquake
2015-05-16T19:05:57.500Z,19.3821667,-155.2501667,1.47,3.09,ml,44,47,0.003497,0.09,hv,hv60937796,2015-06-05T22:57:40.653Z,"5km SSW of Volcano, Hawaii",earthquake
2015-05-16T18:43:16.610Z,35.0082,26.8092,22.37,4,mb,,67,0.61,1.64,us,us100029u6,2015-05-19T19:28:05.438Z,"55km ESE of Palaikastron, Greece",earthquake
2015-05-16T17:48:47.410Z,40.309,-125.6796667,4.76,2.77,md,19,331,1.067,0.26,nc,nc72450296,2015-05-19T00:58:05.706Z,"123km WSW of Ferndale, California",earthquake
2015-05-16T14:25:17.650Z,35.6208,-97.0563,5,3,mb_lg,,86,0.059,0.39,us,us100029sg,2015-05-16T22:27:46.444Z,"13km ESE of Luther, Oklahoma",earthquake
2015-05-16T13:22:37.670Z,-10.6428,115.8941,40.08,4.3,mb,,109,2.759,1.23,us,us100029s6,2015-05-16T21:25:08.487Z,"198km SSW of Kute, Indonesia",earthquake
2015-05-16T13:13:42.510Z,-8.7552,118.3116,125.3,4.2,mb,,126,3.883,1.37,us,us100029s4,2015-05-16T21:16:25.400Z,"22km S of Npongge, Indonesia",earthquake
2015-05-16T12:25:31.000Z,52.6894,-162.0321,7.4,3.1,ml,,,,0.54,ak,ak11597978,2015-05-21T19:20:14.028Z,"257km SSE of False Pass, Alaska",earthquake
2015-05-16T12:03:20.750Z,35.6071,-97.0615,6.86,3.1,mb_lg,,57,0.045,0.39,us,us100029rq,2015-05-17T02:50:54.090Z,"13km ESE of Luther, Oklahoma",earthquake
2015-05-16T11:37:52.400Z,19.1394,-66.5749,32,3,Md,11,280.8,0.66026173,0.15,pr,pr15136010,2015-05-16T19:40:21.439Z,"75km NNE of Arecibo, Puerto Rico",earthquake
2015-05-16T11:34:10.190Z,27.5457,86.0754,10,5.7,mb,,25,5.539,1,us,us100029rn,2015-06-09T14:58:27.000Z,"24km N of Ramechhap, Nepal",earthquake
2015-05-16T11:02:46.250Z,19.3798333,-155.283,2.34,2.67,ml,31,46,0.006773,0.08,hv,hv60937266,2015-05-16T19:05:15.525Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-16T10:35:53.700Z,19.1408,-66.6045,37,2.8,Md,11,291.6,0.66385499,0.17,pr,pr15136012,2015-05-16T18:38:36.633Z,"74km N of Arecibo, Puerto Rico",earthquake
2015-05-16T10:32:09.000Z,19.1165,-66.6419,29,3.1,Md,10,277.2,0.64499037,0.25,pr,pr15136009,2015-05-16T18:34:47.599Z,"71km N of Arecibo, Puerto Rico",earthquake
2015-05-16T10:00:40.600Z,19.3891667,-155.276,2.86,2.62,ml,36,43,0.005998,0.08,hv,hv60937166,2015-05-20T18:06:06.098Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-16T09:01:28.000Z,51.541,179.8443,69,2.6,ml,,,,0.37,ak,ak11604088,2015-05-21T19:22:29.815Z,"48km SSE of Semisopochnoi Island, Alaska",earthquake
2015-05-16T09:00:55.830Z,5.4466,-72.9,10,4.5,mb,,74,0.508,1,us,us100029qy,2015-05-16T13:01:30.977Z,"8km S of Aquitania, Colombia",earthquake
2015-05-16T08:51:54.560Z,-33.0577,-71.9294,23.39,4.4,mwr,,178,0.247,0.85,us,us100029qx,2015-05-17T03:58:50.071Z,"28km W of Valparaiso, Chile",earthquake
2015-05-16T07:12:02.000Z,19.54,-64.3451,37,3.3,Md,12,288,0.80489049,0.23,pr,pr15136011,2015-05-16T15:14:31.405Z,"127km NNE of Road Town, British Virgin Islands",earthquake
2015-05-16T06:18:55.000Z,52.6052,-173.6003,257.8,2.9,ml,,,,0.38,ak,ak11597779,2015-05-21T19:21:15.791Z,"61km NE of Atka, Alaska",earthquake
2015-05-16T06:00:00.500Z,19.1499,-66.5927,27,2.9,Md,11,284.4,0.67193983,0.18,pr,pr15136007,2015-05-16T14:02:25.827Z,"76km N of Arecibo, Puerto Rico",earthquake
2015-05-16T04:57:29.600Z,19.1544,-66.573,37,3.2,Md,13,280.8,0.67373646,0.27,pr,pr15136004,2015-05-16T13:00:16.195Z,"76km N of Arecibo, Puerto Rico",earthquake
2015-05-16T04:47:59.200Z,18.0855,-64.9795,7,2.9,Md,14,115.2,0.26590132,0.41,pr,pr15136005,2015-05-16T12:50:38.964Z,"28km S of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-16T04:30:36.000Z,18.08,-64.9915,6,3.1,Md,13,118.8,0.27129122,0.27,pr,pr15136002,2015-05-16T12:33:11.144Z,"29km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-16T03:39:26.360Z,27.6104,85.6846,10,4.7,mb,,40,5.217,0.68,us,us100029pb,2015-05-28T03:39:20.885Z,"16km E of Banepa, Nepal",earthquake
2015-05-16T03:30:38.100Z,19.0669,-66.6007,50,2.9,Md,5,316.8,0.58929483,0.09,pr,pr15136001,2015-05-16T11:33:04.679Z,"66km N of Arecibo, Puerto Rico",earthquake
2015-05-16T02:46:34.190Z,37.4736667,-118.79,6.4,3.34,ml,40,67,0.05613,0.05,nc,nc72450006,2015-05-20T23:07:05.676Z,"25km SE of Mammoth Lakes, California",earthquake
2015-05-16T02:46:20.900Z,18.8962,-68.2023,167,3.5,Md,13,334.8,1.11840253,0.31,pr,pr15136000,2015-05-16T10:48:55.043Z,"40km NNE of Punta Cana, Dominican Republic",earthquake
2015-05-16T01:19:50.210Z,-7.8252,-74.3982,144.75,5.1,mb,,44,4.785,0.77,us,us100029nb,2015-05-28T03:39:45.438Z,"63km NNE of Pucallpa, Peru",earthquake
2015-05-16T00:42:26.000Z,63.3835,-165.6032,24.5,2.8,ml,,,,0.86,ak,ak11604062,2015-05-25T02:53:42.040Z,"92km NNW of Alakanuk, Alaska",earthquake
2015-05-16T00:27:11.650Z,47.7573333,-120.2056667,7.59,2.53,ml,18,59,0.1196,0.12,uw,uw61003747,2015-05-23T22:49:48.040Z,"9km N of Entiat, Washington",earthquake
2015-05-15T22:42:43.620Z,45.2021667,-121.2685,14.02,2.96,ml,21,48,0.05257,0.14,uw,uw61003707,2015-05-23T22:34:20.040Z,"44km S of The Dalles, Oregon",earthquake
2015-05-15T22:21:00.290Z,14.1481,-91.743,66.36,4.9,mb,,124,1.186,0.81,us,us100029m8,2015-05-24T03:54:14.218Z,"25km SE of Champerico, Guatemala",earthquake
2015-05-15T21:37:24.000Z,18.9351,-66.5435,81,3.1,Md,7,277.2,0.61804092,0.31,pr,pr15135007,2015-05-24T19:19:57.040Z,"52km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-05-15T21:27:24.780Z,-27.9289,-66.2038,158.73,4.5,mb,,79,2.82,0.78,us,us100029lh,2015-05-23T22:21:35.871Z,"33km W of Los Varela, Argentina",earthquake
2015-05-15T21:26:59.000Z,51.7793,178.3277,131.5,2.5,ml,,,,1.08,us,us10002ani,2015-05-25T02:34:18.088Z,"22km SSW of Little Sitkin Island, Alaska",earthquake
2015-05-15T21:15:13.330Z,31.0754,67.8671,22.27,4.1,mb,,144,3.594,1.19,us,us100029la,2015-05-23T22:05:32.369Z,"39km NNE of Khadan Khak, Pakistan",earthquake
2015-05-15T21:11:03.890Z,-5.5855,152.5916,10,4.9,mb,,97,1.449,0.88,us,us100029lc,2015-05-24T03:37:02.942Z,"133km SSW of Taron, Papua New Guinea",earthquake
2015-05-15T21:07:22.060Z,-15.7023,-75.4696,15.29,4.9,mb,,145,3.925,0.81,us,us100029kv,2015-05-24T03:24:12.252Z,"66km SW of Minas de Marcona, Peru",earthquake
2015-05-15T20:52:23.550Z,19.3836667,-155.2796667,2.76,3,ml,29,44,0.003444,0.08,hv,hv60935226,2015-05-19T17:39:33.040Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T20:28:36.300Z,36.6266,-97.7076,4.396,2.5,ml,,71,,0.48,us,us100029lg,2015-05-19T17:37:04.544Z,"20km S of Medford, Oklahoma",earthquake
2015-05-15T20:26:55.220Z,-2.6295,102.1579,151,6,mww,,25,2.552,1.03,us,us100029k5,2015-06-09T14:58:26.000Z,"101km NNW of Curup, Indonesia",earthquake
2015-05-15T20:07:33.040Z,53.6937,-163.9348,1.91,3.9,mb,,197,1.173,1.34,us,us100029jy,2015-05-19T23:34:30.920Z,"130km ESE of Akutan, Alaska",earthquake
2015-05-15T19:52:29.000Z,-18.409,-69.581,131.4,4.3,mb,,,,1.1,us,us100029jq,2015-06-10T16:00:36.737Z,"23km S of Putre, Chile",earthquake
2015-05-15T19:21:57.100Z,19.17,-66.5895,26,3.1,Md,8,295.2,0.69080445,0.25,pr,pr15135006,2015-06-10T15:54:24.804Z,"78km N of Arecibo, Puerto Rico",earthquake
2015-05-15T19:08:17.460Z,-4.5295,125.5408,438,4,mb,,55,4.432,0.69,us,us10002c7e,2015-06-09T22:09:53.859Z,"136km SW of Leksula, Indonesia",earthquake
2015-05-15T18:55:23.700Z,36.6232,-97.8772,5.99,2.5,ml,,52,,0.61,us,us100029jc,2015-06-09T21:58:34.248Z,"24km SSW of Medford, Oklahoma",earthquake
2015-05-15T18:37:02.530Z,19.393,-155.2763333,2.91,3.19,ml,30,42,0.003464,0.09,hv,hv60934801,2015-06-09T21:54:51.246Z,"5km SW of Volcano, Hawaii",earthquake
2015-05-15T18:02:08.900Z,36.5813,-97.601,3.874,2.8,ml,,66,,0.77,us,us100029j5,2015-06-09T21:37:36.391Z,"27km SSE of Medford, Oklahoma",earthquake
2015-05-15T17:58:42.340Z,-6.3434,128.7175,305.47,4.3,mb,,95,3.035,0.99,us,us10002c7f,2015-06-09T21:33:54.517Z,"296km SSE of Amahusu, Indonesia",earthquake
2015-05-15T17:04:06.470Z,19.3835,-155.2805,2.66,2.6,ml,29,45,0.003227,0.08,hv,hv60934556,2015-06-09T21:25:52.955Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T17:03:36.670Z,52.82,-171.3884,75.99,2.5,ml,,168,1.542,0.01,us,us10002anh,2015-06-09T21:23:24.569Z,"37km NNW of Amukta Island, Alaska",earthquake
2015-05-15T15:53:41.270Z,-7.2873,154.7305,48.15,4.6,mb,,209,3.997,0.92,us,us100029el,2015-05-15T23:56:15.066Z,"135km SW of Panguna, Papua New Guinea",earthquake
2015-05-15T15:40:26.470Z,-35.3893,-178.6256,50.14,5.1,mb,,252,3.288,1.44,us,us100029cg,2015-05-15T23:43:06.997Z,"East of the North Island of New Zealand",earthquake
2015-05-15T14:47:48.000Z,56.3932,-157.1499,52.9,2.6,ml,,,,0.35,ak,ak11602169,2015-05-19T23:35:56.427Z,"100km E of Chignik Lake, Alaska",earthquake
2015-05-15T14:38:00.100Z,36.5494,-97.186,6.154,2.8,ml,,86,,0.29,us,us100029ch,2015-05-15T22:40:33.009Z,"18km SE of Tonkawa, Oklahoma",earthquake
2015-05-15T14:26:01.000Z,52.2997,-170.4885,49.6,2.5,ml,,,,0.74,ak,ak11602167,2015-05-19T23:35:32.439Z,"39km SSE of Yunaska Island, Alaska",earthquake
2015-05-15T13:33:16.000Z,57.8972,-156.6746,167,2.9,ml,,,,0.46,ak,ak11602162,2015-05-19T23:35:14.235Z,"88km S of King Salmon, Alaska",earthquake
2015-05-15T13:16:49.700Z,44.312,-114.8788,12.5,2.7,mc,31,68.3999945280004,0.515633,0.35,mb,mb15121878,2015-05-19T16:20:28.012Z,"55km WSW of Challis, Idaho",earthquake
2015-05-15T13:15:57.010Z,-52.9436,27.2963,10,5.3,mb,,52,21.081,0.94,us,us100029am,2015-05-15T21:18:39.536Z,"South of Africa",earthquake
2015-05-15T12:29:18.120Z,19.3923333,-155.2781667,2.74,2.88,ml,30,42,0.005229,0.09,hv,hv60933836,2015-05-15T20:31:49.329Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T11:50:55.600Z,18.8775,-64.1959,35,2.8,Md,6,324,0.19493442,0.11,pr,pr15135005,2015-05-15T19:53:26.279Z,"67km NE of Road Town, British Virgin Islands",earthquake
2015-05-15T10:56:40.590Z,30.9215,141.8157,10,4.7,mb,,122,2.77,0.81,us,us10002992,2015-05-15T18:59:12.577Z,"Izu Islands, Japan region",earthquake
2015-05-15T10:40:32.190Z,19.3866667,-155.278,2.81,2.52,ml,29,61,0.003509,0.08,hv,hv60933511,2015-05-15T19:37:52.217Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T10:30:37.860Z,-9.697,150.3528,32.4,5.5,mb,,37,3.162,1.01,us,us1000298z,2015-06-09T14:58:25.000Z,"70km N of Alotau, Papua New Guinea",earthquake
2015-05-15T10:21:36.880Z,-21.9832,-176.5318,161.43,5,mb,,43,6.613,1.26,us,us1000298m,2015-05-15T18:30:09.828Z,"162km WSW of Vaini, Tonga",earthquake
2015-05-15T10:02:39.080Z,40.3603333,-125.5496667,5.34,2.73,md,20,318,0.9679,0.2,nc,nc72449561,2015-05-16T02:09:05.654Z,"111km WSW of Ferndale, California",earthquake
2015-05-15T09:38:22.280Z,19.394,-155.279,2.55,2.5,ml,20,55,0.005237,0.05,hv,hv60933351,2015-05-15T17:40:53.361Z,"5km SW of Volcano, Hawaii",earthquake
2015-05-15T09:20:09.960Z,40.4013333,-124.5991667,20.28,2.81,md,42,233,0.2349,0.12,nc,nc72449541,2015-05-15T17:32:04.961Z,"34km SW of Ferndale, California",earthquake
2015-05-15T09:08:26.340Z,13.6545,-91.1705,35,4.7,mb,,136,1.684,1.31,us,us1000297y,2015-05-15T22:43:09.884Z,"47km SW of Puerto San Jose, Guatemala",earthquake
2015-05-15T07:21:55.810Z,36.5316,-98.9734,5,2.8,mb_lg,,157,0.153,0.49,us,us1000297b,2015-05-15T13:57:42.454Z,"23km ENE of Mooreland, Oklahoma",earthquake
2015-05-15T06:35:01.670Z,-10.8127,164.4488,10,4.7,mb,,127,4.637,0.68,us,us10002979,2015-05-15T14:37:33.341Z,"151km W of Lata, Solomon Islands",earthquake
2015-05-15T06:05:24.140Z,-29.5387,-71.1993,52.14,4.6,mb,,155,0.682,0.58,us,us10002974,2015-05-16T02:03:27.040Z,"41km N of La Serena, Chile",earthquake
2015-05-15T06:02:26.860Z,-20.8614,-69.223,108.79,4.3,mb,,92,0.306,0.62,us,us1000296q,2015-05-15T14:05:00.522Z,"119km SE of Iquique, Chile",earthquake
2015-05-15T05:39:51.100Z,18.839,-67.2799,52,2.7,Md,8,306,0.40154693,0.27,pr,pr15135002,2015-05-15T13:42:23.459Z,"42km NNW of San Antonio, Puerto Rico",earthquake
2015-05-15T05:35:47.120Z,45.849,12.084,12.4,3.5,ml,,,,0.81,us,us1000296j,2015-05-17T21:18:34.839Z,"2km SW of Moriago della Battaglia, Italy",earthquake
2015-05-15T05:34:35.330Z,-41.7047,174.0819,10.4,4.5,mb,,66,0.108,0.41,us,us1000296i,2015-05-17T21:15:41.716Z,"23km SSE of Blenheim, New Zealand",earthquake
2015-05-15T05:29:54.910Z,36.3448,-96.8337,5,3.1,mb_lg,,46,0.2,0.59,us,us1000296h,2015-05-15T15:36:44.763Z,"2km WNW of Pawnee, Oklahoma",earthquake
2015-05-15T05:10:05.370Z,19.3876667,-155.2761667,2.94,2.7,ml,33,44,0.005358,0.07,hv,hv60932531,2015-05-15T14:53:30.226Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T04:51:31.200Z,19.4293,-65.82,86,3.6,Md,14,241.2,1.14086041,0.25,pr,pr15135000,2015-05-15T12:54:09.005Z,"110km N of Loiza, Puerto Rico",earthquake
2015-05-15T04:47:12.300Z,18.0743,-67.841,61,2.8,Md,6,327.6,0.72404212,0.21,pr,pr15135001,2015-05-15T12:49:44.050Z,"68km WSW of Stella, Puerto Rico",earthquake
2015-05-15T04:42:47.720Z,19.3838333,-155.279,2.78,2.69,ml,30,45,0.003712,0.08,hv,hv60932411,2015-05-15T12:45:54.261Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T03:42:46.260Z,-18.7488,-174.4266,88.9,4.8,mb,,43,4.271,0.91,us,us10002967,2015-05-28T04:24:09.249Z,"48km WSW of Neiafu, Tonga",earthquake
2015-05-15T03:30:34.610Z,37.017,141.2744,40.43,5.1,mb,,120,0.933,0.97,us,us10002964,2015-05-15T13:16:46.987Z,"34km E of Iwaki, Japan",earthquake
2015-05-15T02:54:39.600Z,54.8738,-158.4665,17.24,4.8,mb,,152,1.249,1.09,us,us1000295z,2015-05-28T04:37:17.817Z,"70km E of Chernabura Island, Alaska",earthquake
2015-05-15T02:34:22.000Z,54.8952,-158.4928,6.7,3.2,ml,,,,0.6,ak,ak11596652,2015-05-19T23:34:41.419Z,"69km E of Chernabura Island, Alaska",earthquake
2015-05-15T01:42:42.060Z,27.9336,84.7206,10,4.9,mb,,40,1.85,0.93,us,us1000295r,2015-05-28T04:01:52.566Z,"39km NE of Bharatpur, Nepal",earthquake
2015-05-15T01:24:29.670Z,19.3886667,-155.2786667,2.7,2.65,ml,28,43,0.003576,0.09,hv,hv60932031,2015-05-15T09:27:01.746Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-14T23:57:56.860Z,37.4761667,-118.7881667,6.41,3.05,ml,41,66,0.05414,0.04,nc,nc72449371,2015-05-16T00:28:04.779Z,"25km SE of Mammoth Lakes, California",earthquake
2015-05-14T23:54:31.040Z,-5.6174,152.4244,10,5.1,mb,,17,1.44,0.78,us,us1000295d,2015-05-24T03:09:02.004Z,"141km S of Kokopo, Papua New Guinea",earthquake
2015-05-14T23:08:15.440Z,-6.234,131.6965,24.65,4.6,mb,,100,1.781,1.37,us,us10002bk7,2015-05-25T04:33:16.102Z,"132km WSW of Tual, Indonesia",earthquake
2015-05-14T22:33:30.910Z,-19.2363,-172.7696,35,4.6,mb,,84,2.691,1,us,us10002bk6,2015-05-25T04:25:34.461Z,"143km ESE of Neiafu, Tonga",earthquake
2015-05-14T22:14:43.170Z,-7.5685,154.7592,21.36,4.6,mb,,59,4.233,0.44,us,us10002bk5,2015-05-25T03:49:13.137Z,"160km SSW of Panguna, Papua New Guinea",earthquake
2015-05-14T22:10:56.770Z,-23.2111,-179.6553,563.49,4.5,mb,,122,5.847,0.61,us,us10002bk3,2015-05-25T03:32:10.272Z,"300km SSW of Ndoi Island, Fiji",earthquake
2015-05-14T21:56:03.430Z,-55.7204,-26.2914,18.79,4.6,mb,,82,6.042,1.03,us,us1000295g,2015-05-25T00:09:17.497Z,"122km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-05-14T21:28:05.700Z,-23.6082,-174.8531,83.44,4.5,mb,,162,6.434,0.39,us,us10002bk1,2015-05-25T03:10:15.249Z,"252km S of `Ohonua, Tonga",earthquake
2015-05-14T21:15:11.420Z,-5.8467,151.7662,10,4.3,mb,,126,1.691,1.09,us,us10002bk2,2015-05-25T03:18:57.751Z,"174km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-14T18:49:52.190Z,21.5925,143.098,289.87,4.4,mb,,104,5.541,0.62,us,us10002920,2015-05-15T02:52:20.625Z,"220km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2015-05-14T18:39:16.300Z,35.6682,-97.3154,3.727,3.2,ml,,52,,0.77,us,us1000291k,2015-05-15T16:26:25.999Z,"10km W of Luther, Oklahoma",earthquake
2015-05-14T18:33:32.090Z,-14.156,-75.5539,51.58,4.8,mb,,130,2.494,0.79,us,us1000291n,2015-05-14T21:07:27.830Z,"16km ESE of Los Aquijes, Peru",earthquake
2015-05-14T17:41:14.670Z,29.3928,-102.558,15.8,4,mb,,133,0.969,0.86,us,us1000290e,2015-05-15T01:43:55.616Z,"84km S of Sanderson, Texas",earthquake
2015-05-14T17:38:21.490Z,-5.9752,128.3002,368.34,5.1,mb,,19,3.582,0.77,us,us1000290b,2015-05-15T01:41:02.107Z,"249km S of Amahusu, Indonesia",earthquake
2015-05-14T17:09:23.850Z,-7.6508,117.2032,294.94,4.2,mb,,85,3.129,1.11,us,us100028zv,2015-05-15T01:12:06.734Z,"82km NW of Labuhankananga, Indonesia",earthquake
2015-05-14T17:08:10.400Z,18.0725,-67.31,9,2.5,Md,11,270,0.2353586,0.4,pr,pr15134004,2015-05-15T01:10:45.335Z,"13km W of Puerto Real, Puerto Rico",earthquake
2015-05-14T16:56:43.520Z,23.9194,122.499,21.44,4.2,mb,,96,0.718,0.89,us,us10002903,2015-06-09T18:48:13.269Z,"79km SW of Yonakuni, Japan",earthquake
2015-05-14T16:51:12.230Z,-3.4917,151.5104,152.88,4.4,mb,,253,0.952,0.69,us,us10002bjz,2015-06-09T18:30:36.208Z,"104km W of Namatanai, Papua New Guinea",earthquake
2015-05-14T16:34:29.140Z,51.5121,-178.6551,18.06,4.1,mb,,182,0.259,1.36,us,us100028zh,2015-06-09T17:15:10.746Z,"42km NE of Amatignak Island, Alaska",earthquake
2015-05-14T16:14:08.250Z,-5.5414,152.6545,15.54,4.4,mb,,105,1.427,0.8,us,us10002bjw,2015-06-09T17:04:37.354Z,"126km SSW of Taron, Papua New Guinea",earthquake
2015-05-14T16:01:21.340Z,24.0224,61.2092,17.81,5.3,mb,,57,2.49,0.8,us,us100028z8,2015-06-09T16:54:40.958Z,"126km SSW of Jiwani, Pakistan",earthquake
2015-05-14T15:56:35.890Z,-7.6447,154.7508,49.35,4.7,mb,,58,4.288,0.81,us,us10002bju,2015-06-09T16:39:31.916Z,"167km SSW of Panguna, Papua New Guinea",earthquake
2015-05-14T15:08:06.290Z,-28.6253,-71.471,35.54,5.1,mww,,53,0.545,1.17,us,us100028yq,2015-06-06T21:59:14.830Z,"69km W of Vallenar, Chile",earthquake
2015-05-14T14:36:42.200Z,28.2685,85.6465,10,3.8,mb,,168,1.074,1.37,us,us1000294u,2015-05-15T01:30:41.924Z,"34km WNW of Chongdui, China",earthquake
2015-05-14T14:16:49.910Z,13.9925,-60.4004,69.19,4.6,mb,,75,0.31,0.76,us,us100028ye,2015-05-14T21:06:58.890Z,"53km E of Dennery, Saint Lucia",earthquake
2015-05-14T14:08:17.660Z,10.961,-86.2473,52.33,5.1,mb,,182,0.977,1.4,us,us100028yd,2015-05-14T22:48:29.512Z,"52km SW of San Juan del Sur, Nicaragua",earthquake
2015-05-14T13:34:39.230Z,-7.4906,154.655,45.77,5.3,mb,,116,4.109,0.91,us,us100028yb,2015-05-14T21:37:12.107Z,"158km SW of Panguna, Papua New Guinea",earthquake
2015-05-14T12:53:57.400Z,-7.4151,154.6308,42.93,4.9,mb,,90,4.035,0.97,us,us100028y8,2015-05-14T20:56:26.073Z,"153km SW of Panguna, Papua New Guinea",earthquake
2015-05-14T12:43:59.880Z,-21.4162,-178.2528,500.77,4.6,mb,,100,5.046,1.18,us,us100028y5,2015-05-14T20:46:37.696Z,"96km SSE of Ndoi Island, Fiji",earthquake
2015-05-14T12:30:20.930Z,-7.4449,154.6651,50.36,5.4,mb,,32,4.079,1.3,us,us100028y2,2015-05-14T20:33:14.749Z,"154km SW of Panguna, Papua New Guinea",earthquake
2015-05-14T11:33:11.000Z,52.7335,-168.2534,35,2.5,ml,,,,0.51,ak,ak11595878,2015-05-20T16:23:27.228Z,"47km ESE of Nikolski, Alaska",earthquake
2015-05-14T10:43:44.370Z,-5.1759,151.4118,54.03,4.9,mb,,135,1.232,1.47,us,us100028xk,2015-05-14T18:46:17.421Z,"131km SW of Kokopo, Papua New Guinea",earthquake
2015-05-14T10:04:32.650Z,37.0294,-97.8997,5,3.3,mb_lg,,39,0.088,0.75,us,us100028xh,2015-05-15T13:05:01.574Z,"18km SE of Anthony, Kansas",earthquake
2015-05-14T08:38:56.970Z,30.6328,142.0235,27.95,4.8,mb,,67,3.107,0.79,us,us100028x9,2015-05-14T16:41:31.121Z,"Izu Islands, Japan region",earthquake
2015-05-14T08:04:24.710Z,32.9695,-115.5471667,13.55,2.73,ml,35,76,0.06879,0.3,ci,ci37380200,2015-05-23T22:09:08.980Z,"2km WSW of Brawley, California",earthquake
2015-05-14T08:03:20.990Z,-7.0856,154.4743,56.38,4.9,mb,,52,3.681,1.04,us,us100028x1,2015-05-14T16:05:55.606Z,"140km SW of Panguna, Papua New Guinea",earthquake
2015-05-14T07:31:07.800Z,18.9213,-64.207,34,3.4,Md,14,324,0.22457882,0.05,pr,pr15134003,2015-05-14T15:33:45.583Z,"70km NE of Road Town, British Virgin Islands",earthquake
2015-05-14T07:23:56.730Z,38.7038333,-122.415,10.79,2.93,md,118,71,0.06179,0.14,nc,nc72449021,2015-05-15T04:59:15.758Z,"14km NNE of Angwin, California",earthquake
2015-05-14T06:59:05.000Z,57.1007,-157.122,5.2,2.5,ml,11,151.199987904001,,0.7,ak,ak11595740,2015-05-20T16:24:04.007Z,"137km NE of Chignik Lake, Alaska",earthquake
2015-05-14T05:34:03.000Z,58.9537,-153.257,78.1,2.5,ml,68,100.799991936001,,0.65,ak,ak11595690,2015-05-20T16:23:45.519Z,"122km SW of Anchor Point, Alaska",earthquake
2015-05-14T04:08:45.900Z,36.9396,-97.8487,5,3.1,ml,,53,,0.26,us,us100028yz,2015-06-09T23:16:48.676Z,"17km NW of Medford, Oklahoma",earthquake
2015-05-14T03:41:55.100Z,18.0552,-67.9371,97,3.4,Md,10,324,0.85339952,0.33,pr,pr15134000,2015-06-09T04:39:30.732Z,"76km SE of Punta Cana, Dominican Republic",earthquake
2015-05-14T03:07:38.770Z,27.6713,86.1515,10,4.4,mb,,83,0.651,0.74,us,us100028wa,2015-06-09T04:37:37.652Z,"37km SSE of Kodari, Nepal",earthquake
2015-05-14T02:59:43.400Z,36.4792,-98.2222,6.208,2.5,ml,,110,,0.61,us,us100028z1,2015-06-09T02:12:43.619Z,"8km SSE of Helena, Oklahoma",earthquake
2015-05-14T01:51:30.860Z,44.4474,143.7782,45.13,4.3,mb,,133,0.912,0.95,us,us10002bj3,2015-06-08T22:08:42.737Z,"35km ENE of Mombetsu, Japan",earthquake
2015-05-14T01:21:05.180Z,-7.6492,154.7866,42.85,4.8,mb,,114,23.123,0.39,us,us10002bj5,2015-06-08T21:55:17.172Z,"166km SSW of Panguna, Papua New Guinea",earthquake
2015-05-14T01:14:13.830Z,-35.3374,-179.2564,35,4.6,mb,,182,2.964,0.85,us,us10002bjb,2015-06-08T04:55:52.946Z,"East of the North Island of New Zealand",earthquake
2015-05-14T01:00:39.890Z,-6.9586,129.794,124.29,4.9,mb,,33,1.806,0.72,us,us100028vq,2015-06-08T04:49:07.721Z,"200km WNW of Saumlaki, Indonesia",earthquake
2015-05-14T00:59:36.990Z,31.2969,141.6093,23.4,4.5,mb,,120,2.367,0.56,us,us10002bj4,2015-06-05T22:47:11.549Z,"261km SE of Hachijo-jima, Japan",earthquake
2015-05-13T23:42:15.900Z,36.1895,-97.4273,5.555,2.6,ml,,,,0.53,us,us100028vp,2015-06-09T23:17:18.003Z,"16km SW of Perry, Oklahoma",earthquake
2015-05-13T23:29:05.770Z,-25.4856,-179.8518,465.34,4.2,mb,,121,7.945,0.93,us,us10002biv,2015-06-04T22:27:41.682Z,"South of the Fiji Islands",earthquake
2015-05-13T22:48:48.970Z,-47.3648,-12.5887,10,4.9,mb,,52,16.561,0.67,us,us100028vk,2015-05-30T02:57:16.498Z,"Southern Mid-Atlantic Ridge",earthquake
2015-05-13T21:55:51.500Z,36.6152,-97.6838,3.243,2.5,ml,,64,,0.39,us,us100028yy,2015-05-30T03:18:37.042Z,"21km SSE of Medford, Oklahoma",earthquake
